#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Wed Sep 02 10:08:31 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
11,Fri Sep 04 21:07:40 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
12,Mon Sep 21 17:31:34 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
13,Mon Sep 21 17:31:46 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
14,Mon Sep 21 17:32:13 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
15,Mon Sep 21 17:32:59 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
16,Mon Sep 21 17:35:29 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
17,Mon Sep 21 17:36:32 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
18,Mon Sep 21 17:36:50 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
19,Mon Sep 21 17:36:53 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
20,Thu Sep 24 01:11:10 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
21,Thu Sep 24 01:12:11 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
